image_id,split,width,height
2010_005416,val,500.0,375.0
2010_005421,val,375.0,500.0
2010_005424,val,500.0,375.0
2010_005425,val,500.0,375.0
2010_005428,val,500.0,318.0
2010_005432,val,500.0,347.0
2010_005433,val,500.0,375.0
2010_005441,val,500.0,333.0
2010_005448,val,500.0,375.0
2010_005452,val,500.0,342.0
2010_005455,val,500.0,375.0
2010_005456,val,500.0,375.0
2010_005463,val,500.0,451.0
2010_005467,val,500.0,375.0
2010_005472,val,500.0,366.0
2010_005474,val,500.0,333.0
2010_005480,val,500.0,375.0
2010_005482,val,333.0,500.0
2010_005483,val,500.0,333.0
2010_005484,val,333.0,500.0
2010_005491,val,500.0,375.0
2010_005493,val,375.0,500.0
2010_005496,val,500.0,375.0
2010_005501,val,500.0,375.0
2010_005502,val,500.0,375.0
2010_005508,val,500.0,375.0
2010_005514,val,500.0,375.0
2010_005515,val,500.0,375.0
2010_005516,val,500.0,427.0
2010_005527,val,500.0,302.0
2010_005531,val,425.0,500.0
2010_005532,val,500.0,375.0
2010_005534,val,500.0,333.0
2010_005538,val,500.0,375.0
2010_005542,val,500.0,375.0
2010_005543,val,333.0,500.0
2010_005548,val,443.0,500.0
2010_005551,val,500.0,462.0
2010_005556,val,500.0,375.0
2010_005562,val,500.0,375.0
2010_005566,val,500.0,265.0
2010_005567,val,500.0,375.0
2010_005572,val,336.0,500.0
2010_005575,val,375.0,500.0
2010_005576,val,500.0,375.0
2010_005582,val,333.0,500.0
2010_005586,val,419.0,500.0
2010_005587,val,500.0,367.0
2010_005592,val,500.0,375.0
2010_005594,val,500.0,375.0
2010_005606,val,500.0,375.0
2010_005610,val,500.0,473.0
2010_005612,val,500.0,375.0
2010_005620,val,500.0,344.0
2010_005625,val,202.0,270.0
2010_005626,val,500.0,375.0
2010_005632,val,450.0,299.0
2010_005635,val,500.0,333.0
2010_005636,val,500.0,347.0
2010_005637,val,391.0,500.0
2010_005644,val,500.0,334.0
2010_005647,val,375.0,500.0
2010_005651,val,500.0,332.0
2010_005654,val,500.0,375.0
2010_005657,val,500.0,375.0
2010_005658,val,500.0,375.0
2010_005664,val,500.0,333.0
2010_005666,val,500.0,375.0
2010_005671,val,333.0,500.0
2010_005676,val,500.0,375.0
2010_005681,val,500.0,375.0
2010_005688,val,500.0,333.0
2010_005692,val,500.0,375.0
2010_005697,val,375.0,500.0
2010_005705,val,398.0,500.0
2010_005706,val,500.0,375.0
2010_005709,val,375.0,500.0
2010_005712,val,500.0,334.0
2010_005718,val,500.0,333.0
2010_005719,val,500.0,332.0
2010_005727,val,500.0,375.0
2010_005731,val,500.0,335.0
2010_005733,val,500.0,375.0
2010_005738,val,500.0,333.0
2010_005747,val,375.0,500.0
2010_005752,val,376.0,500.0
2010_005754,val,374.0,500.0
2010_005756,val,500.0,375.0
2010_005761,val,500.0,335.0
2010_005762,val,500.0,375.0
2010_005763,val,375.0,500.0
2010_005764,val,500.0,375.0
2010_005767,val,500.0,333.0
2010_005768,val,500.0,375.0
2010_005777,val,467.0,500.0
2010_005780,val,500.0,333.0
2010_005784,val,318.0,260.0
2010_005788,val,500.0,330.0
2010_005804,val,500.0,333.0
2010_005806,val,333.0,500.0
2010_005815,val,500.0,327.0
2010_005817,val,500.0,375.0
2010_005824,val,500.0,375.0
2010_005827,val,500.0,375.0
2010_005833,val,500.0,411.0
2010_005837,val,500.0,357.0
2010_005838,val,375.0,500.0
2010_005843,val,333.0,500.0
2010_005848,val,500.0,375.0
2010_005849,val,298.0,500.0
2010_005853,val,336.0,500.0
2010_005860,val,500.0,339.0
2010_005868,val,500.0,375.0
2010_005870,val,500.0,375.0
2010_005871,val,500.0,375.0
2010_005877,val,500.0,375.0
2010_005882,val,500.0,375.0
2010_005883,val,333.0,500.0
2010_005884,val,500.0,333.0
2010_005885,val,500.0,375.0
2010_005886,val,500.0,332.0
2010_005888,val,500.0,375.0
2010_005894,val,500.0,375.0
2010_005896,val,431.0,376.0
2010_005897,val,500.0,350.0
2010_005899,val,500.0,375.0
2010_005901,val,500.0,375.0
2010_005903,val,500.0,333.0
2010_005907,val,500.0,333.0
2010_005914,val,500.0,333.0
2010_005922,val,500.0,375.0
2010_005934,val,500.0,333.0
2010_005936,val,500.0,375.0
2010_005937,val,500.0,332.0
2010_005938,val,500.0,374.0
2010_005943,val,500.0,375.0
2010_005953,val,500.0,333.0
2010_005973,val,500.0,333.0
2010_005976,val,500.0,375.0
2010_005980,val,500.0,375.0
2010_005981,val,500.0,375.0
2010_005991,val,391.0,500.0
2010_005992,val,500.0,333.0
2010_005993,val,500.0,356.0
2010_005997,val,500.0,375.0
2010_005998,val,500.0,313.0
2010_006000,val,500.0,375.0
2010_006003,val,500.0,375.0
2010_006004,val,500.0,375.0
2010_006010,val,500.0,375.0
2010_006011,val,500.0,375.0
2010_006021,val,375.0,500.0
2010_006025,val,485.0,500.0
2010_006026,val,332.0,500.0
2010_006031,val,500.0,375.0
2010_006032,val,500.0,334.0
2010_006033,val,500.0,338.0
2010_006034,val,500.0,375.0
2010_006035,val,470.0,353.0
2010_006037,val,500.0,375.0
2010_006041,val,375.0,500.0
2010_006051,val,500.0,375.0
2010_006054,val,500.0,333.0
2010_006056,val,500.0,375.0
2010_006057,val,500.0,333.0
2010_006058,val,375.0,500.0
2010_006061,val,375.0,500.0
2010_006062,val,500.0,335.0
2010_006070,val,500.0,375.0
2010_006076,val,375.0,500.0
2010_006082,val,500.0,332.0
2010_006084,val,500.0,375.0
2010_006086,val,500.0,375.0
2011_000002,val,500.0,375.0
2011_000007,val,375.0,500.0
2011_000009,val,500.0,375.0
2011_000010,val,480.0,337.0
2011_000016,val,500.0,375.0
2011_000034,val,500.0,333.0
2011_000036,val,500.0,375.0
2011_000037,val,500.0,375.0
2011_000038,val,500.0,375.0
2011_000043,val,333.0,500.0
2011_000045,val,500.0,375.0
2011_000051,val,500.0,375.0
2011_000054,val,500.0,375.0
2011_000057,val,500.0,364.0
2011_000060,val,500.0,375.0
2011_000061,val,500.0,356.0
2011_000065,val,500.0,375.0
2011_000066,val,500.0,375.0
2011_000070,val,500.0,375.0
2011_000071,val,500.0,356.0
2011_000076,val,240.0,500.0
2011_000077,val,500.0,375.0
2011_000082,val,500.0,375.0
2011_000083,val,375.0,500.0
2011_000084,val,500.0,323.0
2011_000086,val,500.0,375.0
2011_000087,val,500.0,375.0
2011_000090,val,500.0,375.0
2011_000094,val,500.0,333.0
2011_000096,val,375.0,500.0
2011_000098,val,500.0,375.0
2011_000102,val,500.0,375.0
2011_000103,val,500.0,333.0
2011_000109,val,500.0,333.0
2011_000112,val,500.0,364.0
2011_000114,val,436.0,500.0
2011_000124,val,375.0,500.0
2011_000128,val,375.0,500.0
2011_000129,val,500.0,333.0
2011_000130,val,500.0,333.0
2011_000142,val,500.0,332.0
2011_000146,val,500.0,375.0
2011_000147,val,480.0,321.0
2011_000161,val,333.0,500.0
2011_000162,val,500.0,374.0
2011_000163,val,500.0,258.0
2011_000165,val,375.0,500.0
2011_000166,val,500.0,375.0
2011_000173,val,337.0,500.0
2011_000178,val,500.0,375.0
2011_000180,val,500.0,375.0
2011_000185,val,500.0,375.0
2011_000194,val,500.0,375.0
2011_000195,val,408.0,500.0
2011_000202,val,375.0,500.0
2011_000206,val,500.0,375.0
2011_000210,val,500.0,333.0
2011_000213,val,323.0,500.0
2011_000214,val,500.0,334.0
2011_000226,val,375.0,500.0
2011_000229,val,500.0,377.0
2011_000232,val,500.0,375.0
2011_000234,val,334.0,500.0
2011_000238,val,375.0,500.0
2011_000239,val,500.0,375.0
2011_000246,val,441.0,500.0
2011_000248,val,500.0,332.0
2011_000253,val,500.0,375.0
2011_000257,val,375.0,500.0
2011_000273,val,500.0,333.0
2011_000276,val,500.0,375.0
2011_000283,val,500.0,332.0
2011_000288,val,375.0,500.0
2011_000291,val,500.0,375.0
2011_000299,val,375.0,500.0
2011_000304,val,500.0,375.0
2011_000307,val,500.0,333.0
2011_000309,val,500.0,375.0
2011_000310,val,375.0,500.0
2011_000312,val,500.0,333.0
2011_000314,val,500.0,442.0
2011_000315,val,375.0,500.0
2011_000319,val,500.0,375.0
2011_000320,val,319.0,448.0
2011_000321,val,500.0,296.0
2011_000322,val,375.0,500.0
2011_000332,val,500.0,375.0
2011_000338,val,500.0,375.0
2011_000344,val,500.0,375.0
2011_000346,val,500.0,332.0
2011_000364,val,500.0,375.0
2011_000369,val,500.0,375.0
2011_000374,val,500.0,375.0
2011_000386,val,375.0,500.0
2011_000391,val,500.0,375.0
2011_000396,val,374.0,500.0
2011_000404,val,500.0,382.0
2011_000408,val,500.0,375.0
2011_000412,val,500.0,375.0
2011_000418,val,500.0,375.0
2011_000419,val,500.0,375.0
2011_000426,val,500.0,449.0
2011_000427,val,500.0,375.0
2011_000432,val,500.0,375.0
2011_000435,val,500.0,375.0
2011_000436,val,500.0,374.0
2011_000438,val,500.0,375.0
2011_000445,val,500.0,375.0
2011_000455,val,500.0,333.0
2011_000456,val,500.0,333.0
2011_000471,val,500.0,375.0
2011_000474,val,500.0,334.0
2011_000477,val,500.0,333.0
2011_000479,val,500.0,333.0
2011_000481,val,500.0,333.0
2011_000482,val,500.0,333.0
2011_000487,val,332.0,500.0
2011_000498,val,500.0,375.0
2011_000503,val,500.0,374.0
2011_000511,val,500.0,333.0
2011_000512,val,500.0,375.0
2011_000514,val,334.0,500.0
2011_000518,val,500.0,285.0
2011_000519,val,500.0,375.0
2011_000521,val,500.0,333.0
2011_000526,val,500.0,332.0
2011_000530,val,500.0,375.0
2011_000532,val,500.0,375.0
2011_000536,val,500.0,375.0
2011_000541,val,500.0,326.0
2011_000548,val,500.0,273.0
2011_000554,val,500.0,333.0
2011_000557,val,500.0,375.0
2011_000559,val,500.0,333.0
2011_000566,val,500.0,355.0
2011_000569,val,500.0,375.0
2011_000575,val,500.0,375.0
2011_000585,val,353.0,500.0
2011_000592,val,500.0,333.0
2011_000598,val,375.0,500.0
2011_000600,val,500.0,332.0
2011_000607,val,500.0,375.0
2011_000608,val,500.0,375.0
2011_000609,val,500.0,338.0
2011_000612,val,500.0,404.0
2011_000618,val,500.0,375.0
2011_000622,val,375.0,500.0
2011_000627,val,500.0,375.0
2011_000630,val,500.0,375.0
2011_000634,val,500.0,375.0
2011_000638,val,500.0,333.0
2011_000656,val,500.0,289.0
2011_000658,val,500.0,375.0
2011_000661,val,500.0,375.0
2011_000666,val,500.0,333.0
2011_000669,val,500.0,334.0
2011_000679,val,500.0,375.0
2011_000683,val,500.0,375.0
2011_000685,val,500.0,375.0
2011_000688,val,500.0,375.0
2011_000690,val,375.0,500.0
2011_000709,val,500.0,375.0
2011_000718,val,500.0,375.0
2011_000724,val,500.0,313.0
2011_000734,val,333.0,500.0
2011_000743,val,375.0,500.0
2011_000744,val,375.0,500.0
2011_000745,val,500.0,375.0
2011_000747,val,375.0,500.0
2011_000749,val,500.0,375.0
2011_000753,val,500.0,375.0
2011_000765,val,500.0,375.0
2011_000767,val,333.0,500.0
2011_000770,val,370.0,500.0
2011_000772,val,500.0,375.0
2011_000774,val,500.0,375.0
2011_000778,val,500.0,363.0
2011_000780,val,375.0,500.0
2011_000784,val,500.0,357.0
2011_000785,val,332.0,500.0
2011_000789,val,375.0,500.0
2011_000807,val,500.0,344.0
2011_000809,val,500.0,376.0
2011_000813,val,375.0,500.0
2011_000824,val,500.0,436.0
2011_000830,val,347.0,500.0
2011_000843,val,500.0,375.0
2011_000850,val,500.0,375.0
2011_000851,val,375.0,500.0
2011_000853,val,500.0,375.0
2011_000872,val,500.0,336.0
2011_000874,val,500.0,313.0
2011_000887,val,500.0,375.0
2011_000888,val,500.0,375.0
2011_000897,val,500.0,375.0
2011_000900,val,500.0,371.0
2011_000901,val,500.0,334.0
2011_000908,val,500.0,375.0
2011_000909,val,500.0,333.0
2011_000912,val,500.0,375.0
2011_000917,val,351.0,500.0
2011_000919,val,500.0,375.0
2011_000927,val,500.0,333.0
2011_000930,val,500.0,333.0
2011_000932,val,500.0,375.0
2011_000933,val,500.0,375.0
2011_000950,val,500.0,375.0
2011_000951,val,500.0,333.0
2011_000953,val,500.0,375.0
2011_000957,val,500.0,375.0
2011_000961,val,400.0,300.0
2011_000965,val,500.0,375.0
2011_000969,val,500.0,321.0
2011_000977,val,500.0,334.0
2011_000986,val,500.0,333.0
2011_000990,val,500.0,375.0
2011_001005,val,500.0,375.0
2011_001008,val,500.0,375.0
2011_001014,val,500.0,375.0
2011_001019,val,500.0,333.0
2011_001020,val,500.0,375.0
2011_001025,val,333.0,500.0
2011_001029,val,375.0,500.0
2011_001032,val,500.0,364.0
2011_001036,val,500.0,375.0
2011_001040,val,500.0,334.0
2011_001044,val,500.0,333.0
2011_001047,val,500.0,378.0
2011_001054,val,500.0,375.0
2011_001056,val,500.0,375.0
2011_001058,val,500.0,333.0
2011_001060,val,500.0,375.0
2011_001064,val,500.0,375.0
2011_001069,val,375.0,500.0
2011_001071,val,384.0,294.0
2011_001081,val,500.0,333.0
2011_001082,val,333.0,500.0
2011_001084,val,500.0,326.0
2011_001086,val,500.0,334.0
2011_001100,val,500.0,375.0
2011_001105,val,500.0,250.0
2011_001106,val,375.0,500.0
2011_001110,val,500.0,331.0
2011_001111,val,375.0,500.0
2011_001114,val,500.0,335.0
2011_001116,val,500.0,375.0
2011_001124,val,459.0,308.0
2011_001126,val,500.0,375.0
2011_001128,val,500.0,375.0
2011_001137,val,500.0,375.0
2011_001138,val,500.0,375.0
2011_001146,val,500.0,331.0
2011_001149,val,500.0,375.0
2011_001152,val,500.0,336.0
2011_001158,val,375.0,500.0
2011_001159,val,500.0,500.0
2011_001160,val,500.0,377.0
2011_001161,val,500.0,376.0
2011_001167,val,500.0,374.0
2011_001190,val,333.0,500.0
2011_001201,val,500.0,375.0
2011_001203,val,500.0,281.0
2011_001213,val,500.0,218.0
2011_001217,val,500.0,375.0
2011_001221,val,500.0,450.0
2011_001223,val,333.0,500.0
2011_001226,val,500.0,375.0
2011_001229,val,500.0,334.0
2011_001232,val,500.0,306.0
2011_001245,val,500.0,375.0
2011_001251,val,500.0,324.0
2011_001252,val,283.0,500.0
2011_001260,val,500.0,375.0
2011_001261,val,500.0,333.0
2011_001263,val,500.0,332.0
2011_001264,val,355.0,500.0
2011_001266,val,500.0,364.0
2011_001271,val,500.0,375.0
2011_001276,val,299.0,500.0
2011_001281,val,500.0,375.0
2011_001282,val,500.0,332.0
2011_001283,val,500.0,375.0
2011_001284,val,500.0,342.0
2011_001287,val,500.0,357.0
2011_001288,val,420.0,387.0
2011_001290,val,500.0,375.0
2011_001292,val,500.0,375.0
2011_001295,val,375.0,500.0
2011_001304,val,500.0,375.0
2011_001305,val,500.0,375.0
2011_001311,val,500.0,375.0
2011_001313,val,500.0,375.0
2011_001315,val,500.0,375.0
2011_001319,val,500.0,375.0
2011_001326,val,500.0,375.0
2011_001327,val,500.0,375.0
2011_001329,val,500.0,375.0
2011_001330,val,500.0,374.0
2011_001335,val,500.0,375.0
2011_001337,val,500.0,334.0
2011_001341,val,500.0,330.0
2011_001346,val,500.0,375.0
2011_001350,val,500.0,414.0
2011_001355,val,500.0,383.0
2011_001360,val,500.0,375.0
2011_001366,val,500.0,375.0
2011_001370,val,500.0,375.0
2011_001375,val,500.0,375.0
2011_001387,val,375.0,500.0
2011_001388,val,500.0,375.0
2011_001389,val,500.0,375.0
2011_001390,val,500.0,375.0
2011_001399,val,375.0,500.0
2011_001404,val,500.0,333.0
2011_001406,val,331.0,500.0
2011_001407,val,500.0,332.0
2011_001416,val,500.0,375.0
2011_001421,val,500.0,375.0
2011_001434,val,500.0,333.0
2011_001440,val,500.0,375.0
2011_001441,val,500.0,375.0
2011_001447,val,500.0,375.0
2011_001467,val,500.0,333.0
2011_001471,val,500.0,335.0
2011_001489,val,500.0,281.0
2011_001501,val,500.0,375.0
2011_001507,val,500.0,375.0
2011_001508,val,500.0,375.0
2011_001518,val,500.0,375.0
2011_001521,val,375.0,500.0
2011_001524,val,500.0,375.0
2011_001525,val,500.0,264.0
2011_001529,val,375.0,500.0
2011_001530,val,500.0,377.0
2011_001531,val,500.0,375.0
2011_001534,val,500.0,375.0
2011_001535,val,500.0,375.0
2011_001541,val,500.0,289.0
2011_001543,val,500.0,375.0
2011_001544,val,500.0,379.0
2011_001546,val,500.0,375.0
2011_001558,val,500.0,375.0
2011_001567,val,500.0,333.0
2011_001568,val,500.0,375.0
2011_001573,val,500.0,333.0
2011_001589,val,500.0,333.0
2011_001591,val,500.0,333.0
2011_001592,val,500.0,373.0
2011_001596,val,500.0,375.0
2011_001597,val,333.0,500.0
2011_001601,val,500.0,375.0
2011_001607,val,333.0,500.0
2011_001608,val,500.0,375.0
2011_001612,val,500.0,375.0
2011_001613,val,500.0,333.0
2011_001614,val,500.0,330.0
2011_001618,val,375.0,500.0
2011_001619,val,500.0,375.0
2011_001620,val,375.0,500.0
2011_001624,val,500.0,375.0
2011_001628,val,375.0,500.0
2011_001641,val,348.0,500.0
2011_001642,val,500.0,375.0
2011_001655,val,500.0,370.0
2011_001665,val,500.0,333.0
2011_001669,val,500.0,375.0
2011_001674,val,500.0,500.0
2011_001678,val,500.0,375.0
2011_001691,val,337.0,500.0
2011_001693,val,500.0,195.0
2011_001699,val,500.0,333.0
2011_001705,val,500.0,375.0
2011_001707,val,500.0,334.0
2011_001708,val,375.0,500.0
2011_001712,val,333.0,500.0
2011_001713,val,500.0,375.0
2011_001714,val,375.0,500.0
2011_001719,val,500.0,375.0
2011_001720,val,500.0,333.0
2011_001722,val,300.0,219.0
2011_001726,val,500.0,375.0
2011_001741,val,500.0,386.0
2011_001745,val,500.0,333.0
2011_001747,val,500.0,333.0
2011_001748,val,500.0,334.0
2011_001751,val,500.0,375.0
2011_001757,val,500.0,374.0
2011_001770,val,500.0,375.0
2011_001771,val,500.0,375.0
2011_001775,val,500.0,375.0
2011_001782,val,500.0,389.0
2011_001785,val,500.0,375.0
2011_001793,val,500.0,368.0
2011_001794,val,373.0,500.0
2011_001800,val,375.0,500.0
2011_001801,val,400.0,300.0
2011_001806,val,375.0,500.0
2011_001812,val,375.0,500.0
2011_001815,val,500.0,333.0
2011_001819,val,421.0,500.0
2011_001820,val,500.0,392.0
2011_001822,val,500.0,356.0
2011_001824,val,500.0,333.0
2011_001825,val,500.0,498.0
2011_001827,val,500.0,375.0
2011_001834,val,500.0,375.0
2011_001837,val,320.0,240.0
2011_001841,val,500.0,375.0
2011_001842,val,500.0,375.0
2011_001845,val,500.0,375.0
2011_001847,val,333.0,500.0
2011_001854,val,500.0,331.0
2011_001856,val,500.0,375.0
2011_001858,val,500.0,399.0
2011_001862,val,500.0,375.0
2011_001863,val,375.0,500.0
2011_001868,val,500.0,333.0
2011_001870,val,375.0,500.0
2011_001873,val,500.0,375.0
2011_001876,val,500.0,333.0
2011_001877,val,500.0,375.0
2011_001880,val,500.0,375.0
2011_001900,val,500.0,423.0
2011_001910,val,500.0,466.0
2011_001911,val,500.0,333.0
2011_001914,val,500.0,375.0
2011_001919,val,500.0,375.0
2011_001927,val,500.0,333.0
2011_001932,val,320.0,240.0
2011_001941,val,500.0,375.0
2011_001942,val,500.0,374.0
2011_001945,val,375.0,500.0
2011_001946,val,375.0,500.0
2011_001951,val,500.0,375.0
2011_001962,val,500.0,333.0
2011_001966,val,357.0,500.0
2011_001975,val,500.0,375.0
2011_001980,val,500.0,445.0
2011_001982,val,500.0,375.0
2011_001984,val,500.0,375.0
2011_001986,val,500.0,331.0
2011_001988,val,375.0,500.0
2011_001989,val,375.0,500.0
2011_002002,val,500.0,375.0
2011_002003,val,500.0,375.0
2011_002004,val,500.0,439.0
2011_002016,val,500.0,374.0
2011_002018,val,450.0,338.0
2011_002019,val,500.0,375.0
2011_002021,val,500.0,375.0
2011_002033,val,375.0,500.0
2011_002036,val,500.0,333.0
2011_002038,val,500.0,375.0
2011_002040,val,500.0,489.0
2011_002041,val,500.0,333.0
2011_002042,val,500.0,208.0
2011_002044,val,500.0,375.0
2011_002045,val,500.0,375.0
2011_002047,val,500.0,333.0
2011_002064,val,500.0,364.0
2011_002074,val,500.0,375.0
2011_002075,val,500.0,375.0
2011_002079,val,500.0,375.0
2011_002088,val,500.0,313.0
2011_002091,val,500.0,375.0
2011_002093,val,377.0,500.0
2011_002098,val,500.0,375.0
2011_002100,val,500.0,334.0
2011_002102,val,375.0,500.0
2011_002105,val,500.0,375.0
2011_002108,val,500.0,333.0
2011_002109,val,375.0,500.0
2011_002110,val,500.0,332.0
2011_002116,val,500.0,375.0
2011_002121,val,480.0,360.0
2011_002124,val,500.0,375.0
2011_002128,val,500.0,333.0
2011_002132,val,500.0,333.0
2011_002137,val,500.0,375.0
2011_002150,val,500.0,375.0
2011_002154,val,500.0,375.0
2011_002156,val,500.0,375.0
2011_002158,val,500.0,375.0
2011_002159,val,331.0,500.0
2011_002160,val,500.0,380.0
2011_002163,val,500.0,333.0
2011_002169,val,500.0,375.0
2011_002173,val,500.0,375.0
2011_002174,val,500.0,375.0
2011_002178,val,500.0,375.0
2011_002184,val,500.0,375.0
2011_002185,val,375.0,500.0
2011_002192,val,500.0,334.0
2011_002193,val,500.0,375.0
2011_002200,val,500.0,375.0
2011_002215,val,500.0,375.0
2011_002221,val,500.0,375.0
2011_002223,val,500.0,375.0
2011_002230,val,500.0,375.0
2011_002234,val,500.0,333.0
2011_002241,val,500.0,375.0
2011_002244,val,500.0,375.0
2011_002247,val,500.0,335.0
2011_002248,val,500.0,324.0
2011_002260,val,500.0,375.0
2011_002269,val,500.0,375.0
2011_002270,val,500.0,332.0
2011_002272,val,500.0,333.0
2011_002276,val,375.0,500.0
2011_002279,val,500.0,375.0
2011_002280,val,500.0,375.0
2011_002292,val,500.0,375.0
2011_002294,val,500.0,432.0
2011_002295,val,500.0,344.0
2011_002298,val,500.0,375.0
2011_002301,val,400.0,300.0
2011_002308,val,375.0,500.0
2011_002312,val,500.0,333.0
2011_002317,val,500.0,375.0
2011_002322,val,500.0,375.0
2011_002324,val,500.0,375.0
2011_002325,val,333.0,500.0
2011_002327,val,500.0,333.0
2011_002330,val,500.0,286.0
2011_002343,val,375.0,500.0
2011_002357,val,375.0,500.0
2011_002358,val,500.0,375.0
2011_002362,val,500.0,338.0
2011_002365,val,500.0,333.0
2011_002366,val,500.0,234.0
2011_002371,val,355.0,500.0
2011_002379,val,500.0,375.0
2011_002380,val,500.0,333.0
2011_002384,val,500.0,375.0
2011_002386,val,500.0,375.0
2011_002391,val,500.0,375.0
2011_002393,val,500.0,375.0
2011_002395,val,500.0,333.0
2011_002396,val,500.0,375.0
2011_002406,val,500.0,374.0
2011_002407,val,345.0,500.0
2011_002409,val,500.0,333.0
2011_002414,val,500.0,365.0
2011_002429,val,500.0,375.0
2011_002453,val,500.0,375.0
2011_002459,val,400.0,300.0
2011_002463,val,500.0,333.0
2011_002479,val,500.0,375.0
2011_002482,val,500.0,375.0
2011_002490,val,500.0,375.0
2011_002491,val,500.0,375.0
2011_002494,val,500.0,333.0
2011_002495,val,500.0,375.0
2011_002498,val,375.0,500.0
2011_002505,val,500.0,375.0
2011_002507,val,312.0,245.0
2011_002509,val,500.0,375.0
2011_002515,val,500.0,333.0
2011_002516,val,326.0,500.0
2011_002519,val,500.0,375.0
2011_002520,val,500.0,400.0
