image_id,split,cls,xmin,ymin,xmax,ymax,difficult,truncated,occluded,width,height,box_w,box_h,box_area,aspect_ratio,norm_area
2008_004979,val,diningtable,1,131,495,375,0,1,1,500,375,495,245,121275,2.020408163265306,0.6468
2008_004979,val,person,209,1,422,156,0,1,1,500,375,214,156,33384,1.3717948717948718,0.178048
2008_004982,val,bottle,241,1,336,318,0,0,0,375,500,96,318,30528,0.3018867924528302,0.162816
2008_004982,val,diningtable,1,209,375,500,1,1,1,375,500,375,292,109500,1.2842465753424657,0.584
2008_004982,val,chair,165,102,224,188,1,1,0,375,500,60,87,5220,0.6896551724137931,0.02784
2008_004984,val,person,69,1,323,260,0,1,1,500,375,255,260,66300,0.9807692307692307,0.3536
2008_004984,val,person,63,13,239,262,0,1,1,500,375,177,250,44250,0.708,0.236
2008_004984,val,person,1,173,93,268,0,1,1,500,375,93,96,8928,0.96875,0.047616
2008_004984,val,chair,305,11,401,154,0,1,1,500,375,97,144,13968,0.6736111111111112,0.074496
2008_004986,val,dog,60,64,390,309,0,1,1,500,375,331,246,81426,1.3455284552845528,0.434272
2008_004986,val,person,1,1,337,199,1,1,0,500,375,337,199,67063,1.693467336683417,0.35766933333333334
2008_004986,val,chair,1,68,132,375,1,1,0,500,375,132,308,40656,0.42857142857142855,0.216832
2008_004995,val,bicycle,27,144,216,330,0,0,0,500,333,190,187,35530,1.0160427807486632,0.2133933933933934
2008_005001,val,pottedplant,53,241,100,293,0,0,0,500,404,48,53,2544,0.9056603773584906,0.012594059405940595
2008_005001,val,pottedplant,80,143,115,176,0,0,0,500,404,36,34,1224,1.0588235294117647,0.00605940594059406
2008_005001,val,pottedplant,437,208,459,234,0,0,0,500,404,23,27,621,0.8518518518518519,0.0030742574257425744
2008_005001,val,pottedplant,441,150,473,170,0,0,0,500,404,33,21,693,1.5714285714285714,0.0034306930693069307
2008_005001,val,pottedplant,330,146,358,185,0,1,0,500,404,29,40,1160,0.725,0.0057425742574257425
2008_005001,val,pottedplant,250,163,292,207,1,0,1,500,404,43,45,1935,0.9555555555555556,0.009579207920792079
2008_005001,val,person,295,144,328,202,0,1,1,500,404,34,59,2006,0.576271186440678,0.00993069306930693
2008_005001,val,pottedplant,158,164,191,183,1,0,1,500,404,34,20,680,1.7,0.0033663366336633663
2008_005001,val,pottedplant,208,161,235,186,1,0,1,500,404,28,26,728,1.0769230769230769,0.003603960396039604
2008_005003,val,cat,1,1,457,375,0,1,0,500,375,457,375,171375,1.2186666666666666,0.914
2008_005008,val,tvmonitor,219,106,389,250,0,0,0,500,375,171,145,24795,1.1793103448275861,0.13224
2008_005008,val,tvmonitor,1,96,29,232,1,1,0,500,375,29,137,3973,0.2116788321167883,0.021189333333333334
2008_005008,val,pottedplant,107,1,246,95,1,1,1,500,375,140,95,13300,1.4736842105263157,0.07093333333333333
2008_005010,val,cow,1,142,37,217,0,1,0,500,375,37,76,2812,0.4868421052631579,0.014997333333333333
2008_005010,val,cow,1,131,38,142,1,1,0,500,375,38,12,456,3.1666666666666665,0.002432
2008_005010,val,cow,378,75,500,104,1,1,1,500,375,123,30,3690,4.1,0.01968
2008_005010,val,cow,366,82,499,189,1,0,1,500,375,134,108,14472,1.2407407407407407,0.077184
2008_005010,val,cow,376,113,451,192,1,0,0,500,375,76,80,6080,0.95,0.032426666666666666
2008_005010,val,cow,336,77,371,101,1,1,1,500,375,36,25,900,1.44,0.0048
2008_005010,val,cow,86,191,331,364,1,0,1,500,375,246,174,42804,1.4137931034482758,0.228288
2008_005010,val,cow,36,61,354,375,0,0,0,500,375,319,315,100485,1.0126984126984127,0.53592
2008_005015,val,dog,32,74,330,422,0,0,0,367,500,299,349,104351,0.8567335243553008,0.5686702997275205
2008_005023,val,bottle,244,191,278,290,0,0,0,375,500,35,100,3500,0.35,0.018666666666666668
2008_005023,val,bottle,218,223,246,289,0,0,0,375,500,29,67,1943,0.43283582089552236,0.010362666666666666
2008_005023,val,bottle,1,461,24,500,1,1,0,375,500,24,40,960,0.6,0.00512
2008_005032,val,car,1,96,157,350,0,1,0,500,375,157,255,40035,0.615686274509804,0.21352
2008_005032,val,car,67,131,221,276,0,0,1,500,375,155,146,22630,1.0616438356164384,0.12069333333333333
2008_005032,val,person,228,79,412,342,0,0,1,500,375,185,264,48840,0.7007575757575758,0.26048
2008_005032,val,motorbike,290,178,386,375,0,1,1,500,375,97,198,19206,0.4898989898989899,0.102432
2008_005035,val,sofa,44,140,375,435,1,1,1,375,500,332,296,98272,1.1216216216216217,0.5241173333333333
2008_005035,val,person,52,105,243,500,0,0,1,375,500,192,396,76032,0.48484848484848486,0.405504
2008_005035,val,person,127,1,251,224,0,1,1,375,500,125,224,28000,0.5580357142857143,0.14933333333333335
2008_005037,val,tvmonitor,347,29,429,132,0,0,0,500,375,83,104,8632,0.7980769230769231,0.04603733333333333
2008_005037,val,chair,181,69,331,292,0,0,1,500,375,151,224,33824,0.6741071428571429,0.18039466666666668
2008_005043,val,boat,10,120,66,149,0,0,0,448,336,57,30,1710,1.9,0.01136001275510204
2008_005043,val,person,79,81,219,336,0,1,0,448,336,141,256,36096,0.55078125,0.23979591836734693
2008_005043,val,person,218,32,361,336,0,1,0,448,336,144,305,43920,0.4721311475409836,0.29177295918367346
2008_005046,val,person,2,106,500,315,0,1,1,500,375,499,210,104790,2.376190476190476,0.55888
2008_005046,val,dog,175,207,458,328,0,0,0,500,375,284,122,34648,2.3278688524590163,0.18478933333333333
2008_005049,val,motorbike,101,146,337,331,0,0,1,500,375,237,186,44082,1.2741935483870968,0.235104
2008_005054,val,car,324,108,442,196,0,0,0,500,375,119,89,10591,1.3370786516853932,0.05648533333333333
2008_005054,val,car,127,114,216,203,0,0,0,500,375,90,90,8100,1.0,0.0432
2008_005054,val,car,35,128,111,221,0,0,0,500,375,77,94,7238,0.8191489361702128,0.03860266666666667
2008_005054,val,car,1,124,23,242,1,1,0,500,375,23,119,2737,0.19327731092436976,0.014597333333333334
2008_005054,val,car,232,105,342,203,0,0,0,500,375,111,99,10989,1.121212121212121,0.058608
2008_005054,val,car,389,82,500,184,0,1,0,500,375,112,103,11536,1.087378640776699,0.061525333333333335
2008_005057,val,aeroplane,76,140,432,233,0,0,0,500,333,357,94,33558,3.797872340425532,0.20154954954954954
2008_005061,val,cat,68,43,403,454,0,0,0,500,455,336,412,138432,0.8155339805825242,0.6084923076923077
2008_005063,val,boat,257,28,315,46,0,0,0,500,375,59,19,1121,3.1052631578947367,0.005978666666666667
2008_005063,val,boat,1,187,500,375,0,1,1,500,375,500,189,94500,2.6455026455026456,0.504
2008_005063,val,person,80,133,240,375,0,1,1,500,375,161,243,39123,0.6625514403292181,0.208656
2008_005063,val,person,228,147,410,349,0,1,1,500,375,183,203,37149,0.9014778325123153,0.198128
2008_005065,val,dog,64,107,102,162,0,0,1,500,283,39,56,2184,0.6964285714285714,0.015434628975265017
2008_005065,val,dog,66,171,195,228,0,1,1,500,283,130,58,7540,2.2413793103448274,0.05328621908127208
2008_005068,val,chair,136,293,259,477,0,0,0,334,500,124,185,22940,0.6702702702702703,0.13736526946107785
2008_005070,val,pottedplant,120,1,364,215,1,0,0,500,375,245,215,52675,1.1395348837209303,0.2809333333333333
2008_005070,val,diningtable,19,135,467,375,0,1,1,500,375,449,241,108209,1.8630705394190872,0.5771146666666667
2008_005070,val,chair,385,66,500,250,0,1,1,500,375,116,185,21460,0.6270270270270271,0.11445333333333334
2008_005070,val,chair,1,109,56,276,1,1,1,500,375,56,168,9408,0.3333333333333333,0.050176
2008_005070,val,chair,1,273,122,375,1,1,0,500,375,122,103,12566,1.1844660194174756,0.06701866666666667
2008_005072,val,person,1,1,494,400,0,1,1,500,400,494,400,197600,1.235,0.988
2008_005072,val,cat,1,177,271,378,0,1,1,500,400,271,202,54742,1.3415841584158417,0.27371
2008_005085,val,train,1,36,500,314,0,1,1,500,338,500,279,139500,1.7921146953405018,0.8254437869822485
2008_005089,val,tvmonitor,155,149,299,276,0,0,0,500,374,145,128,18560,1.1328125,0.09925133689839573
2008_005089,val,person,332,139,412,279,0,1,1,500,374,81,141,11421,0.574468085106383,0.06107486631016043
2008_005089,val,person,375,216,500,292,1,1,1,500,374,126,77,9702,1.6363636363636365,0.05188235294117647
2008_005089,val,person,116,262,236,374,1,1,1,500,374,121,113,13673,1.0707964601769913,0.07311764705882352
2008_005089,val,person,109,313,207,374,1,1,0,500,374,99,62,6138,1.596774193548387,0.0328235294117647
2008_005089,val,bottle,325,303,360,374,0,1,0,500,374,36,72,2592,0.5,0.01386096256684492
2008_005089,val,bottle,375,270,409,346,0,0,0,500,374,35,77,2695,0.45454545454545453,0.014411764705882353
2008_005089,val,bottle,225,272,249,321,0,0,0,500,374,25,50,1250,0.5,0.0066844919786096255
2008_005089,val,person,1,276,59,374,0,1,0,500,374,59,99,5841,0.5959595959595959,0.03123529411764706
2008_005092,val,bird,120,26,435,327,0,0,0,500,333,316,302,95432,1.0463576158940397,0.5731651651651651
2008_005096,val,bird,125,107,279,203,0,0,0,500,333,155,97,15035,1.597938144329897,0.0903003003003003
2008_005097,val,cow,286,64,500,333,0,1,0,500,333,215,270,58050,0.7962962962962963,0.34864864864864864
2008_005097,val,cow,139,59,380,333,0,1,1,500,333,242,275,66550,0.88,0.3996996996996997
2008_005097,val,cow,1,62,221,333,0,1,1,500,333,221,272,60112,0.8125,0.361033033033033
2008_005097,val,cow,50,17,334,95,0,1,1,500,333,285,79,22515,3.607594936708861,0.13522522522522523
2008_005098,val,person,32,36,252,400,0,1,1,252,400,221,365,80665,0.6054794520547945,0.8002480158730159
2008_005098,val,pottedplant,1,96,61,183,1,1,0,252,400,61,88,5368,0.6931818181818182,0.053253968253968255
2008_005105,val,cow,66,67,376,374,0,0,0,500,375,311,308,95788,1.0097402597402598,0.5108693333333333
2008_005107,val,person,96,161,375,500,0,1,0,375,500,280,340,95200,0.8235294117647058,0.5077333333333334
2008_005107,val,chair,1,75,375,500,0,1,1,375,500,375,426,159750,0.8802816901408451,0.852
2008_005109,val,cat,84,73,333,361,0,1,1,333,500,250,289,72250,0.8650519031141869,0.4339339339339339
2008_005110,val,car,154,141,398,295,0,0,0,500,375,245,155,37975,1.5806451612903225,0.20253333333333334
2008_005110,val,person,101,144,157,267,0,0,0,500,375,57,124,7068,0.4596774193548387,0.037696
2008_005111,val,dog,230,369,336,464,0,0,0,374,500,107,96,10272,1.1145833333333333,0.05493048128342246
2008_005111,val,chair,302,161,374,284,0,1,0,374,500,73,124,9052,0.5887096774193549,0.04840641711229947
2008_005111,val,chair,202,147,300,262,0,0,0,374,500,99,116,11484,0.853448275862069,0.06141176470588235
2008_005111,val,chair,203,112,268,189,0,1,1,374,500,66,78,5148,0.8461538461538461,0.027529411764705882
2008_005111,val,pottedplant,76,124,107,197,0,0,0,374,500,32,74,2368,0.43243243243243246,0.012663101604278075
2008_005111,val,pottedplant,93,72,125,229,1,1,1,374,500,33,158,5214,0.2088607594936709,0.02788235294117647
2008_005111,val,person,106,13,208,367,0,0,0,374,500,103,355,36565,0.29014084507042254,0.19553475935828876
2008_005111,val,chair,1,109,34,207,1,1,0,374,500,34,99,3366,0.3434343434343434,0.018
2008_005114,val,aeroplane,6,143,498,319,0,0,0,500,375,493,177,87261,2.785310734463277,0.465392
2008_005117,val,boat,151,46,176,84,0,0,0,500,375,26,39,1014,0.6666666666666666,0.005408
2008_005123,val,dog,113,75,500,349,0,1,0,500,375,388,275,106700,1.410909090909091,0.5690666666666667
2008_005139,val,car,261,84,341,162,0,0,0,500,375,81,79,6399,1.0253164556962024,0.034128
2008_005139,val,car,113,108,214,188,0,0,1,500,375,102,81,8262,1.2592592592592593,0.044064
2008_005139,val,car,257,62,340,120,0,0,1,500,375,84,59,4956,1.423728813559322,0.026432
2008_005139,val,car,143,66,236,153,0,0,1,500,375,94,88,8272,1.0681818181818181,0.044117333333333335
2008_005139,val,car,256,39,332,84,0,1,1,500,375,77,46,3542,1.673913043478261,0.018890666666666667
2008_005139,val,car,270,8,327,60,0,1,1,500,375,58,53,3074,1.0943396226415094,0.016394666666666665
2008_005139,val,car,286,1,341,49,0,0,1,500,375,56,49,2744,1.1428571428571428,0.014634666666666667
2008_005139,val,car,23,78,123,155,0,0,1,500,375,101,78,7878,1.294871794871795,0.042016
2008_005139,val,car,348,274,500,375,0,1,0,500,375,153,102,15606,1.5,0.083232
2008_005139,val,car,373,173,500,279,0,1,0,500,375,128,107,13696,1.1962616822429906,0.07304533333333334
2008_005139,val,car,434,132,500,177,0,1,0,500,375,67,46,3082,1.4565217391304348,0.016437333333333335
2008_005139,val,car,412,109,500,177,0,0,1,500,375,89,69,6141,1.289855072463768,0.032752
2008_005139,val,car,400,71,486,151,0,0,1,500,375,87,81,7047,1.0740740740740742,0.037584
2008_005139,val,car,394,54,470,116,0,0,1,500,375,77,63,4851,1.2222222222222223,0.025872
2008_005139,val,car,377,1,446,76,0,0,1,500,375,70,76,5320,0.9210526315789473,0.028373333333333334
2008_005139,val,car,476,18,500,79,0,1,0,500,375,25,62,1550,0.4032258064516129,0.008266666666666667
2008_005139,val,car,453,1,500,46,0,1,1,500,375,48,46,2208,1.0434782608695652,0.011776
2008_005139,val,car,1,116,43,183,0,1,0,500,375,43,68,2924,0.6323529411764706,0.015594666666666666
2008_005139,val,bus,133,1,277,86,0,1,1,500,375,145,86,12470,1.686046511627907,0.06650666666666667
2008_005139,val,motorbike,49,272,101,366,0,0,1,500,375,53,95,5035,0.5578947368421052,0.026853333333333333
2008_005139,val,motorbike,235,176,288,255,0,0,1,500,375,54,80,4320,0.675,0.02304
2008_005139,val,motorbike,120,82,151,125,0,1,1,500,375,32,44,1408,0.7272727272727273,0.007509333333333333
2008_005139,val,motorbike,94,65,123,94,1,1,1,500,375,30,30,900,1.0,0.0048
2008_005139,val,person,56,234,115,339,0,0,1,500,375,60,106,6360,0.5660377358490566,0.03392
2008_005139,val,person,236,152,285,239,0,0,1,500,375,50,88,4400,0.5681818181818182,0.023466666666666667
2008_005139,val,motorbike,123,174,182,242,0,0,1,500,375,60,69,4140,0.8695652173913043,0.02208
2008_005139,val,person,127,145,174,233,0,0,1,500,375,48,89,4272,0.5393258426966292,0.022784
2008_005139,val,person,95,53,123,78,1,1,1,500,375,29,26,754,1.1153846153846154,0.004021333333333333
2008_005139,val,person,120,58,149,93,0,1,1,500,375,30,36,1080,0.8333333333333334,0.00576
2008_005139,val,person,1,1,15,36,1,1,0,500,375,15,36,540,0.4166666666666667,0.00288
2008_005140,val,bottle,202,60,306,430,0,0,0,333,500,105,371,38955,0.2830188679245283,0.23396396396396396
2008_005147,val,bicycle,119,75,463,281,0,0,0,500,375,345,207,71415,1.6666666666666667,0.38088
2008_005147,val,bicycle,397,47,463,75,1,1,1,500,375,67,29,1943,2.310344827586207,0.010362666666666666
2008_005151,val,person,16,19,333,500,0,1,0,333,500,318,482,153276,0.6597510373443983,0.9205765765765765
2008_005151,val,person,27,1,199,319,0,1,1,333,500,173,319,55187,0.542319749216301,0.33145345345345345
2008_005156,val,boat,1,186,500,224,0,1,0,500,333,500,39,19500,12.820512820512821,0.11711711711711711
2008_005156,val,person,60,166,107,207,1,1,0,500,333,48,42,2016,1.1428571428571428,0.012108108108108109
2008_005156,val,person,158,129,225,205,0,1,0,500,333,68,77,5236,0.8831168831168831,0.03144744744744745
2008_005156,val,person,262,153,308,205,0,1,0,500,333,47,53,2491,0.8867924528301887,0.01496096096096096
2008_005156,val,person,346,154,394,203,0,1,0,500,333,49,50,2450,0.98,0.014714714714714715
2008_005156,val,person,419,152,480,204,0,1,0,500,333,62,53,3286,1.169811320754717,0.019735735735735737
2008_005160,val,dog,160,19,278,348,0,0,0,500,375,119,330,39270,0.3606060606060606,0.20944
2008_005166,val,horse,242,69,480,259,0,0,0,500,294,239,191,45649,1.2513089005235603,0.3105374149659864
2008_005166,val,horse,23,62,229,263,0,0,0,500,294,207,202,41814,1.0247524752475248,0.28444897959183674
2008_005166,val,car,454,88,488,101,0,0,0,500,294,35,14,490,2.5,0.0033333333333333335
2008_005167,val,dog,203,178,310,271,0,0,0,500,375,108,94,10152,1.148936170212766,0.054144
2008_005167,val,chair,1,1,92,241,0,1,0,500,375,92,241,22172,0.3817427385892116,0.11825066666666667
2008_005175,val,bicycle,279,301,351,348,0,0,1,500,379,73,48,3504,1.5208333333333333,0.018490765171503956
2008_005181,val,cat,115,24,185,134,0,0,0,500,375,71,111,7881,0.6396396396396397,0.042032
2008_005181,val,dog,180,248,411,375,0,1,0,500,375,232,128,29696,1.8125,0.15837866666666667
2008_005182,val,bird,259,22,475,193,0,1,1,500,375,217,172,37324,1.2616279069767442,0.19906133333333334
2008_005182,val,bottle,111,1,211,257,0,1,0,500,375,101,257,25957,0.39299610894941633,0.13843733333333333
2008_005182,val,person,100,116,116,170,1,0,0,500,375,17,55,935,0.3090909090909091,0.004986666666666667
2008_005182,val,person,84,121,100,172,1,0,0,500,375,17,52,884,0.3269230769230769,0.0047146666666666665
2008_005183,val,tvmonitor,270,183,384,294,0,0,0,500,375,115,112,12880,1.0267857142857142,0.06869333333333333
2008_005185,val,train,66,181,375,500,0,1,0,375,500,310,320,99200,0.96875,0.5290666666666667
2008_005190,val,bicycle,196,161,376,280,0,0,1,500,332,181,120,21720,1.5083333333333333,0.1308433734939759
2008_005190,val,person,241,83,346,263,0,0,1,500,332,106,181,19186,0.585635359116022,0.11557831325301204
2008_005190,val,bicycle,461,201,500,303,1,1,0,500,332,40,103,4120,0.3883495145631068,0.024819277108433735
2008_005191,val,tvmonitor,203,186,275,232,0,0,0,500,375,73,47,3431,1.553191489361702,0.018298666666666668
2008_005191,val,chair,263,177,387,375,0,0,0,500,375,125,199,24875,0.628140703517588,0.13266666666666665
2008_005194,val,dog,1,73,460,375,0,1,0,500,375,460,303,139380,1.518151815181518,0.74336
2008_005197,val,dog,1,160,101,304,0,1,0,500,383,101,145,14645,0.696551724137931,0.07647519582245431
2008_005197,val,dog,108,151,265,306,0,0,0,500,383,158,156,24648,1.0128205128205128,0.12871018276762403
2008_005197,val,person,290,132,397,264,0,0,1,500,383,108,133,14364,0.8120300751879699,0.07500783289817232
2008_005197,val,person,323,42,420,278,0,0,1,500,383,98,237,23226,0.41350210970464135,0.1212845953002611
2008_005197,val,person,421,83,494,271,0,0,1,500,383,74,189,13986,0.3915343915343915,0.07303394255874673
2008_005197,val,person,37,140,97,268,0,0,1,500,383,61,129,7869,0.4728682170542636,0.04109138381201045
2008_005197,val,person,234,168,271,230,0,1,0,500,383,38,63,2394,0.6031746031746031,0.01250130548302872
2008_005197,val,person,123,132,151,164,0,1,1,500,383,29,33,957,0.8787878787878788,0.0049973890339425585
2008_005197,val,person,192,135,217,172,1,1,0,500,383,26,38,988,0.6842105263157895,0.005159268929503916
2008_005197,val,person,206,138,221,173,1,1,1,500,383,16,36,576,0.4444444444444444,0.0030078328981723236
2008_005204,val,bottle,9,12,28,205,1,1,1,500,305,20,194,3880,0.10309278350515463,0.02544262295081967
2008_005204,val,bottle,91,11,104,112,1,1,1,500,305,14,102,1428,0.13725490196078433,0.009363934426229507
2008_005204,val,bottle,165,13,181,95,1,1,1,500,305,17,83,1411,0.20481927710843373,0.009252459016393443
2008_005204,val,bottle,329,17,334,70,1,1,1,500,305,6,54,324,0.1111111111111111,0.0021245901639344263
2008_005204,val,bottle,386,19,395,85,1,1,1,500,305,10,67,670,0.14925373134328357,0.004393442622950819
2008_005204,val,bottle,426,19,442,116,1,1,1,500,305,17,98,1666,0.17346938775510204,0.010924590163934426
2008_005204,val,bottle,15,9,41,221,1,1,1,500,305,27,213,5751,0.1267605633802817,0.03771147540983606
2008_005204,val,bottle,96,10,127,154,0,1,1,500,305,32,145,4640,0.2206896551724138,0.03042622950819672
2008_005204,val,bottle,173,11,207,144,0,1,1,500,305,35,134,4690,0.26119402985074625,0.03075409836065574
2008_005204,val,bottle,245,13,280,133,0,1,1,500,305,36,121,4356,0.2975206611570248,0.02856393442622951
2008_005204,val,bottle,317,15,332,103,1,1,1,500,305,16,89,1424,0.1797752808988764,0.009337704918032787
2008_005204,val,bottle,368,17,390,119,0,1,1,500,305,23,103,2369,0.22330097087378642,0.015534426229508196
2008_005204,val,bottle,27,7,109,278,0,0,1,500,305,83,272,22576,0.30514705882352944,0.1480393442622951
